adult,budget,genres,id,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,collection_name,collection_id,genre_ids,production_companies_ids,actor_1_name,actor_1_gender,actor_1_id,actor_2_name,actor_2_gender,actor_2_id,actor_3_name,actor_3_gender,actor_3_id,actor_4_name,actor_4_gender,actor_4_id,actor_5_name,actor_5_gender,actor_5_id,director_name,director_gender,director_id,keyword_1_name,keyword_1_id,keyword_2_name,keyword_2_id,keyword_3_name,keyword_3_id,keyword_4_name,keyword_4_id,keyword_5_name,keyword_5_id
False,35000000,"Crime, Action, Thriller",49526,en,5.654784,Pariah Entertainment Group,US,2012-08-24,31083599.0,91.0,"普通话, English",Premium Rush,6.2,848.0,,,"80, 28, 53",1271,Joseph Gordon-Levitt,2,24045,Michael Shannon,2,335,Dania Ramirez,1,37046,Jamie Chung,1,78324,Wolé Parks,0,1132104,David Koepp,2,508,new york,242,dirty cop,11719,bicycle courier,41663,duringcreditsstinger,179431,race against the clock,181356
False,0,"Fantasy, Drama, Comedy, Family",71864,en,5.426921,Walt Disney Pictures,US,2012-08-15,51854875.0,105.0,"English, Español",The Odd Life of Timothy Green,6.6,392.0,,,"14, 18, 35, 10751",2,Jennifer Garner,1,9278,Joel Edgerton,2,33192,Ron Livingston,2,17402,Rosemarie DeWitt,1,14892,CJ Adams,2,1107800,Peter Hedges,2,3290,green,6348,dodgeball,188086,incredibile,193191,timothy,193192,,
False,26000000,"Crime, Drama",82633,en,7.968423,"The Weinstein Company, Benaroya Pictures, Yucaipa Films, Annapurna Pictures, Pie Films Inc., Red Wagon Entertainment, Revolt Films, Blum Hanson Allen Films",US,2012-08-29,53676580.0,115.0,English,Lawless,6.8,1055.0,,,"80, 18","308, 6692, 12005, 13184, 13507, 14440, 15495, 47124",Shia LaBeouf,2,10959,Tom Hardy,2,2524,Guy Pearce,2,529,Jessica Chastain,1,83002,Mia Wasikowska,1,76070,John Hillcoat,2,53333,based on novel,818,prohibition,947,brother,5301,bootlegging,10696,1930s,214548
False,5000000,"Horror, Thriller, Comedy",71668,en,5.615205,"Dimension Films, Mark Canton Productions, Intellectual Properties Worldwide",US,2012-05-11,8493728.0,83.0,English,Piranha 3DD,4.1,319.0,Piranha 3D Collection,104830,"27, 53, 35","7405, 11761, 18524",Danielle Panabaker,1,31838,Matt Bush,2,130227,Katrina Bowden,1,74618,Jean-Luc Bilodeau,2,205204,David Koechner,2,28638,John Gulager,2,62797,sequel,9663,breast,10688,water park,14913,piranha,158045,duringcreditsstinger,179431
False,3000000,"Horror, Thriller",89691,en,8.950643,"Buffalo Gal Pictures, The Safran Company, Gold Circle Films","CA, US",2012-02-17,3010.0,90.0,English,ATM,5.1,195.0,,,"27, 53","11517, 11565, 12026",Alice Eve,1,59860,Josh Peck,2,15760,Brian Geraghty,2,49271,Aaron Hughes,2,75813,Will Woytowich,2,48313,David Brooks,0,524700,atm,157145,hooded figure,157146,duringcreditsstinger,179431,,,,
False,0,"Documentary, Music",84334,en,6.245191,"Passion Pictures, Red Box Films, Canfield Pictures",SE,2012-06-30,0.0,85.0,English,Searching for Sugar Man,7.9,286.0,,,"99, 10402","11594, 12840, 12841",Dennis Coffey,0,1132085,Rodriguez,2,1133582,Stephen Segerman,2,1133583,Mike Theodore,0,1181323,Regan Rodriguez,0,1852402,Malik Bendjelloul,0,930708,1970s,1228,mayor,1919,south africa,3644,musician,4048,icon,4463
False,14000000,"Horror, Thriller",77883,en,7.286477,"Ghost House Pictures, North Box Productions","US, CA",2012-08-30,85446075.0,92.0,English,The Possession,5.8,509.0,,,"27, 53","768, 22637",Jeffrey Dean Morgan,2,47296,Natasha Calis,0,94482,Madison Davenport,1,52869,Kyra Sedgwick,1,26467,Rob LaBelle,2,42708,Ole Bornedal,2,22676,,,,,,,,,,
False,25000000,"Comedy, Drama",48034,fr,7.594334,"M6 Films, Les Productions du Trésor, EuropaCorp",FR,2010-10-20,48531470.0,154.0,Français,Little White Lies,7.1,396.0,,,"35, 18","1115, 2612, 6896",François Cluzet,0,33161,Marion Cotillard,1,8293,Benoît Magimel,2,5442,Gilles Lellouche,2,54291,Jean Dujardin,2,56024,Guillaume Canet,2,19866,american football,579,parent child relationship,970,boat,1422,country house,1655,male female relationship,10556
False,17000000,"Horror, Thriller",79694,en,7.683008,"StudioCanal, Dark Castle Entertainment, Warner Bros., Studio Babelsberg Motion Pictures",US,2012-08-23,9627492.0,82.0,English,The Apparition,4.5,140.0,,,"27, 53","694, 1786, 6194, 37826",Ashley Greene,1,45827,Sebastian Stan,2,60898,Tom Felton,2,10993,Julianna Guill,1,78430,Luke Pasqualino,2,220232,Todd Lincoln ,0,587800,experiment,1706,supernatural,6152,paranormal,9853,haunting,10224,disappearance,10941
False,3000000,"Comedy, Romance",84174,en,10.893224,"Gary Sanchez Productions, BCDF Pictures",US,2012-08-06,11947954.0,87.0,English,Bachelorette,5.3,457.0,,,"35, 10749","4740, 10290",Kirsten Dunst,1,205,Isla Fisher,1,52848,Lizzy Caplan,1,51988,Rebel Wilson,1,221581,Adam Scott,2,36801,Leslye Headland,0,217587,bridesmaid,3584,strip club,3688,female friendship,5248,reunion,9824,drug use,11494
False,6000000,"Drama, Thriller",83686,en,6.089971,"CBS Films, Also Known As Pictures",US,2012-09-07,13231461.0,96.0,"English, Français",The Words,6.4,384.0,,,"18, 53","5490, 12545",Bradley Cooper,2,51329,Zoe Saldana,1,8691,Jeremy Irons,2,16940,Dennis Quaid,2,6065,Olivia Wilde,1,59315,Brian Klugman,2,51996,plagiarized book,180404,stolen novel,180405,plagiarized novel,180412,aspiring writer,180413,,
False,17000000,"Comedy, Music, Romance",114150,en,11.03595,Brownstone Productions,US,2012-09-28,115350426.0,112.0,English,Pitch Perfect,7.3,2310.0,Pitch Perfect Collection,306031,"35, 10402, 10749",12365,Anna Kendrick,1,84223,Skylar Astin,2,73128,Brittany Snow,1,29221,Anna Camp,1,221098,Rebel Wilson,1,221581,Jason Moore,2,168667,competition,271,roommate,1253,college,3616,female friendship,5248,music,6027
False,20000000,"Action, Thriller",77948,en,11.112153,"Summit Entertainment, Intrepid Pictures, Film Rites, Galavis Film, Picture Machine, Fria Luz Del Dia, A.I.E.",US,2012-04-04,16863583.0,93.0,"English, Español",The Cold Light of Day,4.8,277.0,,,"28, 53","491, 1224, 8083, 8084, 8085, 23625",Henry Cavill,2,73968,Verónica Echegui,1,114254,Sigourney Weaver,1,10205,Bruce Willis,2,62,Caroline Goodall,1,6692,Mabrouk El Mechri,2,74924,kidnapping,1930,spying,5265,government,6086,,,,
False,4000000,"Drama, Documentary",89708,en,9.491177,Magidson Films,US,2011-09-16,0.0,102.0,English,Samsara,8.0,169.0,,,"18, 99",10986,Marcos Luna,0,1163023,Putu Dinda Pratika,0,1163024,Puti Sri Candra Dewi,0,1163025,Ni Made Megahadi Pratiwi,0,1163026,,,,Ron Fricke,2,68994,eating,44443,around the world,168277,fast motion scene,174871,balance,185002,skyline,187354
False,30000000,"Action, Thriller, Science Fiction",59967,en,12.727269,"Endgame Entertainment, FilmDistrict, DMG Entertainment, Ram Bergman Productions","CN, US",2012-09-26,47042000.0,118.0,English,Looper,6.6,4777.0,,,"28, 53, 878","1205, 7263, 10289, 11092",Joseph Gordon-Levitt,2,24045,Bruce Willis,2,62,Emily Blunt,1,5081,Paul Dano,2,17142,Noah Segan,2,48312,Rian Johnson,2,67367,suicide,236,assassin,782,drug addiction,1803,future,2964,time travel,4379
False,0,"Drama, Thriller, Crime",84188,en,7.563444,"Muskat Filmed Properties, Bad Cop Bad Cop Film Productions, Dogfish Pictures",US,2012-08-23,319285.0,90.0,"English, Français, Deutsch",Compliance,6.3,225.0,,,"18, 53, 80","10989, 12649, 12650",Ann Dowd,1,43366,Dreama Walker,1,74303,Pat Healy,2,60846,Philip Ettinger,2,211991,James McCaffrey,2,155173,Craig Zobel,0,79434,,,,,,,,,,
False,70000000,Comedy,87428,en,8.923755,"Columbia Pictures, Happy Madison Productions, Relativity Media",US,2012-06-14,58058367.0,116.0,English,That's My Boy,5.5,460.0,,,35,"5, 2608, 7295",Adam Sandler,2,19292,Susan Sarandon,1,4038,Eva Amurri Martino,1,56757,Leighton Meester,1,85825,Andy Samberg,2,62861,Sean Anders,2,74619,deadbeat dad,181514,cheating fiancée,181518,teacher student sex,181523,brother sister incest,181531,,
False,87000000,"Adventure, Fantasy, Animation, Family",26505,en,9.603484,"Sofica Europacorp, Apipoulaï, Avalanche Productions, TF1 Films Production, Canal+, EuropaCorp",FR,2009-11-26,0.0,93.0,English,Arthur and the Revenge of Maltazard,5.3,392.0,Arthur and the Invisibles Collection,85817,"12, 14, 16, 10751","854, 1076, 2525, 3823, 5358, 6896",Freddie Highmore,2,1281,Mia Farrow,0,12021,Logan Miller,2,116088,Robert Stanton,2,53963,Penny Balfour,1,61604,Luc Besson,2,59,,,,,,,,,,
False,0,"Horror, Thriller",97795,en,7.177295,Magnet Releasing,ES,2011-10-11,0.0,80.0,English,Emergo,5.0,100.0,,,"27, 53",3595,Kai Lennox,2,21633,Rick Gonzalez,2,53184,Fiona Glascott,1,43135,Gia Mantegna,1,137424,Michael O'Keefe,2,38085,Carles Torrens,0,1017209,found footage,163053,,,,,,,,
False,2500000,"Science Fiction, Comedy, Drama, Crime",84329,en,9.291494,"Samuel Goldwyn Films, Stage 6 Films, Park Pictures, TBB, Dog Run Pictures, White Hat",US,2012-08-16,3325038.0,85.0,English,Robot & Frank,6.8,454.0,,,"878, 35, 18, 80","9118, 11341, 13466, 13467, 13468, 13469",Frank Langella,2,8924,Liv Tyler,1,882,James Marsden,2,11006,Susan Sarandon,1,4038,Peter Sarsgaard,2,133,Jake Schreier,0,836732,friendship,6054,robot,14544,senior citizen,163484,cat thief,190075,,
False,65000000,"Action, Horror, Science Fiction",71679,en,0.948759,Davis-Films,"CA, FR, DE, US",2012-09-12,240159255.0,95.0,English,Resident Evil: Retribution,5.6,1618.0,Resident Evil Collection,17255,"28, 27, 878",342,Milla Jovovich,1,63,Sienna Guillory,1,7055,Michelle Rodriguez,1,17647,Aryana Engineer,1,90455,Li Bingbing,1,109432,Paul W.S. Anderson,2,4014,mutant,1852,dystopia,4565,sequel,9663,conspiracy,10410,tokyo japan,12369
False,0,"Drama, Romance",87825,en,6.032041,"Malpaso Productions, Warner Bros.",US,2012-09-21,0.0,111.0,English,Trouble with the Curve,6.6,379.0,,,"18, 10749","171, 6194",Clint Eastwood,2,190,Amy Adams,1,9273,Justin Timberlake,2,12111,John Goodman,2,1230,Matthew Lillard,2,26457,Robert Lorenz,2,4746,women,515,baseball,1480,pitcher,1484,home run,1686,aging,4995
False,32000000,Drama,68722,en,8.074218,"Ghoulardi Film Company, The Weinstein Company, Annapurna Pictures",US,2012-09-07,28258060.0,137.0,English,The Master,7.0,720.0,,,18,"178, 308, 13184",Joaquin Phoenix,2,73421,Philip Seymour Hoffman,2,1233,Amy Adams,1,9273,Laura Dern,1,4784,Jesse Plemons,2,88124,Paul Thomas Anderson,2,4762,post traumatic stress  disorder,447,sexual obsession,459,postwar period,4518,drifter,13017,alcoholic,33457
False,50000000,"Action, Science Fiction",49049,en,12.1524,"DNA Films, Reliance BIG Entertainment, IM Global, Rena Film, Peach Trees","ZA, GB, US, IN",2012-09-07,41037742.0,95.0,English,Dredd,6.6,1971.0,,,"28, 878","284, 6733, 7437, 46506, 46507",Karl Urban,2,1372,Olivia Thirlby,1,52442,Lena Headey,1,17286,Wood Harris,2,65829,Jason Cope,2,82193,Pete Travis,0,43141,usa,279,corruption,417,crime fighter,853,judge,934,metropolis,1761
False,12000000,"Drama, Thriller",60599,en,5.808496,"Lionsgate, Artina Films, Lucky Monkey Pictures, Green Room Films, Treehouse Pictures, Alvernia Studios, LB Productions, Parlay Films",US,2012-09-14,35485056.0,100.0,English,Arbitrage,6.1,300.0,,,"18, 53","1632, 2394, 11093, 12501, 14580, 24930, 24933, 24934",Richard Gere,2,1205,Susan Sarandon,1,4038,Tim Roth,2,3129,Brit Marling,1,222330,Monica Raymund,1,221600,Nicholas Jarecki,2,81856,cover-up,9665,hedge fund,184116,,,,,,
False,7000000,"Crime, Drama, Thriller",77016,en,7.45279,"Emmett/Furla Films, Exclusive Media Group, Hedge Fund Film Partners, Crave Films, Knightsbridge Entertainment, Le Grisbi Productions, 5150 Action",US,2012-09-20,48126384.0,109.0,"English, Español",End of Watch,7.2,1186.0,,,"80, 18, 53","10405, 11448, 11449, 16312, 46961, 47169, 47354",Jake Gyllenhaal,2,131,Michael Peña,2,454,Natalie Martinez,1,76511,Anna Kendrick,1,84223,David Harbour,2,35029,David Ayer,0,19769,los angeles,12670,bullet proof vest,188112,u.s. marine,188114,medal of valor,188124,police sergeant,188127
False,0,"Thriller, Horror",84348,en,7.820787,"The Collective, Bloody Disgusting, 8383 Productions",US,2012-07-28,100345.0,116.0,English,V/H/S,5.8,385.0,V/H/S Collection,207621,"53, 27","15156, 15157, 15158",Calvin Lee Reeder,2,928453,Lane Hughes,2,98632,Adam Wingard,2,98631,Hannah Fierman,1,111692,Mike Donlan,2,1039531,Joe Swanberg,0,40863,webcam,6435,anthology,9706,vhs,11616,burglary,11728,split screen,33933
False,13000000,"Drama, Romance",84892,en,12.775679,"Summit Entertainment, Mr. Mudd Production",US,2012-09-20,33400000.0,102.0,English,The Perks of Being a Wallflower,7.7,3056.0,,,"18, 10749","491, 2130",Logan Lerman,2,33235,Emma Watson,1,10990,Ezra Miller,2,132157,Paul Rudd,2,22226,Nina Dobrev,1,19961,Stephen Chbosky,2,19311,shyness,367,secret,1328,narration,2398,kiss,5091,freshman,10519
False,3800000,Drama,103663,da,8.462801,"Zentropa Entertainments, Det Danske Filminstitut, Danmarks Radio (DR), Eurimages, MEDIA Programme of the European Union, Sveriges Television (SVT), Svenska Filminstitutet (SFI), Nordisk Film- & TV-Fond, Film Väst","DK, SE",2012-08-28,16800000.0,115.0,"Dansk, Polski, English",The Hunt,7.9,946.0,,,18,"76, 118, 119, 850, 851, 3221, 7446, 8555, 74636",Mads Mikkelsen,2,1019,Alexandra Rapaport,1,92416,Thomas Bo Larsen,2,4457,Anne Louise Hassing,0,6122,Lars Ranthe,2,588175,Thomas Vinterberg,2,4453,father son relationship,494,denmark,509,lie,2251,pedophilia,2337,kindergarten,4590
False,0,"Drama, Fantasy",103328,en,7.34241,"Pandora Filmproduktion, Canal+",FR,2012-07-02,641100.0,115.0,Français,Holy Motors,7.0,232.0,,,"18, 14","254, 5358",Eva Mendes,1,8170,Kylie Minogue,1,12207,Michel Piccoli,2,3784,Edith Scob,1,27980,Denis Lavant,2,27978,Leos Carax,0,27977,limousine,5641,multiple identities,33507,wig,34112,penis,155678,talking car,156546
False,14000000,Thriller,75638,en,11.535478,"First Generation Films, Antena 3 Films, Televisió de Catalunya TV3, Canal+ España, Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA), Millennium Films, Nostromo Pictures, Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC), Cindy Cowan Entertainment, La Sexta, Attitude Pinículas y Films A.I.E.","ES, US",2012-03-02,13551174.0,119.0,English,Red Lights,6.0,381.0,,,53,"4908, 6538, 6778, 9335, 9974, 10254, 11068, 16055, 22862, 22863, 58260",Sigourney Weaver,1,10205,Robert De Niro,2,380,Cillian Murphy,2,2037,Elizabeth Olsen,1,550843,Toby Jones,2,13014,Rodrigo Cortés,0,95320,paranormal,9853,psychic,14742,skepticism,161198,,,,
False,45000000,"Action, Crime, Thriller",82675,en,16.376482,"Twentieth Century Fox Film Corporation, M6 Films, Canal+, Grive Productions, EuropaCorp, Ciné+",FR,2012-09-27,376141306.0,91.0,"English, Türkçe, العربية",Taken 2,6.1,2783.0,Taken Collection,135483,"28, 80, 53","306, 1115, 5358, 6877, 6896, 10611",Liam Neeson,2,3896,Maggie Grace,1,11825,Famke Janssen,1,10696,Rade Serbedzija,2,1118,Luke Grimes,2,56680,Olivier Megaton,2,75035,kidnapping,1930,turkey,5733,police chase,11148,bag over head,11464,violence,14819
False,12500000,Thriller,82390,en,5.526878,"Lee Daniels Entertainment, Nu Image Films, Benaroya Pictures, Millennium Films",US,2012-09-14,1353868.0,107.0,English,The Paperboy,5.4,244.0,,,53,"695, 925, 6692, 10254",Zac Efron,2,29222,Matthew McConaughey,2,10297,Nicole Kidman,1,2227,John Cusack,2,3036,David Oyelowo,2,35013,Lee Daniels,2,20019,everglades,3186,reporter,12193,newspaper man,155744,pantyhose,158254,gay lead character,158968
False,8000000,"Drama, History, Romance",88273,da,8.168448,"Zentropa Entertainments, Danmarks Radio (DR), Trollhättan Film AB, Sveriges Television (SVT), Film i Väst, Sirena Film","CZ, DK, DE, SE",2012-03-29,7594693.0,137.0,"Deutsch, Dansk, English, Français",A Royal Affair,7.2,244.0,,,"18, 36, 10749","76, 119, 320, 3221, 6417, 9111",Mads Mikkelsen,2,1019,David Dencik,2,93236,Alicia Vikander,1,227454,Mikkel Boe Følsgaard,2,1013156,Cyron Melville,2,112733,Nikolaj Arcel,2,74752,queen,2011,royal family,4833,coup d'etat,6285,secret love,7879,doctor,13005
False,6900000,"Horror, Thriller",82505,en,8.513457,"A Bigger Boat, Relativity Media, FilmNation Entertainment",US,2012-09-21,44287131.0,101.0,English,House at the End of the Street,5.6,566.0,,,"27, 53","5855, 7295, 7493",Jennifer Lawrence,1,72129,Max Thieriot,2,41883,Elisabeth Shue,1,1951,Gil Bellows,2,6575,Nolan Gerard Funk,2,82819,Mark Tonderai,2,86482,mother daughter relationship,10707,cross dressing,12090,violence,14819,mother son relationship,157499,father son conflict,226774
False,0,"Romance, Comedy",85735,fr,5.019821,"The Film, Canal+, Backup Films, EuropaCorp, France Télévision, Coficup, Scope Pictures, France 2 Cinéma, AKN Productions","BE, FR",2011-12-10,0.0,98.0,"English, Français",Love Lasts Three Years,5.8,119.0,,,"10749, 35","3921, 5358, 5381, 6896, 7454, 8352, 11199, 15671, 21860",Louise Bourgoin,1,78216,Gaspard Proust,0,932523,JoeyStarr,0,51508,Jonathan Lambert,2,146288,Frédérique Bel,2,65572,Frédéric Beigbeder,0,56405,,,,,,,,,,
False,18200000,"Horror, Mystery, Thriller",86597,en,7.96508,"SND, Forecast Pictures, Iron Ocean Films, Radar Films","CA, FR",2012-03-19,0.0,106.0,Français,The Tall Man,5.7,339.0,,,"27, 9648, 53","2902, 12686, 12687, 12689",Jessica Biel,1,10860,Jodelle Ferland,1,8338,Stephen McHattie,2,230,Jakob Davies,0,139618,William B. Davis,2,12643,Pascal Laugier,0,59611,kidnapping,1930,children,10103,crime,14536,missing child,156948,,
False,9500000,"Drama, Romance",110160,fr,8.59498,MK2 Productions,"CA, FR",2012-05-18,12250.0,168.0,"Français, English",Laurence Anyways,7.7,190.0,,,"18, 10749",9209,Melvil Poupaud,2,26100,Suzanne Clément,1,142689,Nathalie Baye,1,136761,Monia Chokri,1,143595,Yves Jacques,2,38529,Xavier Dolan,2,143593,homosexuality,10180,transgender,17975,family,18035,lgbt,158718,drag,171636
False,11000000,"Drama, Comedy, Romance",80271,en,10.005198,"Double Feature Films, Mandate Pictures, PIC Agency, Lol Productions",US,2012-02-10,0.0,97.0,English,LOL,5.8,905.0,,,"18, 35, 10749","215, 771, 84637, 84638",Miley Cyrus,1,76594,Demi Moore,1,3416,Douglas Booth,2,230680,Ashley Greene,1,45827,Ashley Grace,1,589098,Lisa Azuelos,1,229568,coming of age,10683,mother daughter relationship,10707,teen movie,11870,teenager,13130,based on movie,165317
False,15400000,"Drama, Romance",97365,fr,8.400049,"France 2 Cinéma, Why Not Productions, Les Films Du Fleuve, Vlaams Audiovisueel fonds, Canal+, Radio Télévision Belge Francophone (RTBF), Ciné+, Page 114, Lumière, Lunanime, France Télévisions, Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles, VOO, Région Provence-Alpes-Côte d'Azur, Département des Alpes-Maritimes, Casa Kafka Pictures Movie Tax Shelter Empowered by Dexia","FR, BE",2012-05-17,25762027.0,123.0,"English, Français, Polski",Rust and Bone,7.1,438.0,,,"18, 10749","83, 729, 1926, 3132, 5358, 7466, 10611, 11779, 11793, 11794, 11795, 11796, 11797, 11798, 11799, 11800",Marion Cotillard,1,8293,Matthias Schoenaerts,2,73381,Bouli Lanners,2,47822,Céline Sallette,1,72255,Corinne Masiero,1,1033671,Jacques Audiard,2,17496,father son relationship,494,underwater,14785,killer whale,155529,surveillance camera,159433,antibes,185467
False,16600000,"Adventure, History",70667,en,7.83072,"Film i Väst, Recorded Picture Company (RPC), Roenbergfilm, Nordisk Film Production, DCM Productions, Stunt Bros","DK, DE, NO, SE, GB",2012-08-24,0.0,118.0,"svenska, Norsk, English, Français",Kon-Tiki,7.0,248.0,,,"12, 36","6417, 11561, 14756, 14757, 14758, 50093",Pål Sverre Hagen,2,76556,Anders Baasmo Christiansen,2,77976,Tobias Santelmann,2,559195,Gustaf Skarsgård,2,63764,Odd-Magnus Williamson,2,559194,Joachim Rønning,0,20307,ocean,270,pacific,8083,raft,14620,sea voyage,188280,,
False,0,Documentary,90125,en,5.825337,Shangri-La Entertainment,"GB, US",2012-04-20,0.0,144.0,English,Marley,7.5,107.0,,,99,2265,Bob Marley,0,1024815,Ziggy Marley,2,154857,Rita Marley,0,237537,Cedella Marley,0,1082313,Jimmy Cliff,2,52813,Kevin Macdonald,2,17350,musical,4344,bob marley,178954,reference to bob marley,178955,reggae music,178959,duringcreditsstinger,179431
False,39000000,"Animation, Comedy, Family",62214,en,10.296047,Tim Burton Productions,US,2012-10-04,35287788.0,87.0,English,Frankenweenie,6.6,951.0,,,"16, 35, 10751",8601,Charlie Tahan,2,49918,Catherine O'Hara,0,11514,Martin Short,2,519,Martin Landau,2,2641,Atticus Shaffer,2,66646,Tim Burton,2,510,shyness,367,stop motion,10121,black and white,12999,retro,13038,dog,15162
False,3000000,"Horror, Thriller, Mystery",82507,en,12.490637,"Alliance Films, Blumhouse Productions, IM Global, Automatik Entertainment, Possessed Pictures",US,2012-03-29,77712439.0,110.0,"English, Português, Français, ",Sinister,6.8,1611.0,Sinister Collection,357173,"27, 53, 9648","2514, 3172, 7437, 7625, 23277",Ethan Hawke,2,569,Juliet Rylance,1,928906,Vincent D'Onofrio,2,7132,James Ransone,2,5296,Fred Dalton Thompson,0,17874,Scott Derrickson,2,55499,drowning,793,pennsylvania,904,child murderer,1468,car set on fire,9775,murder,9826
False,85000000,"Animation, Comedy, Family, Fantasy",76492,en,16.231945,"Columbia Pictures, Sony Pictures Animation",US,2012-09-20,358375603.0,91.0,English,Hotel Transylvania,6.8,2622.0,Hotel Transylvania Collection,185103,"16, 35, 10751, 14","5, 2251",Adam Sandler,2,19292,Steve Buscemi,2,884,David Spade,2,60950,Kevin James,2,32895,Selena Gomez,1,77948,Genndy Tartakovsky,0,185438,witch,616,magic,2343,mummy,2904,vampire,3133,dracula,3633
